movie_id,title,imdbId
2145,Juno and Paycock (1930),0021015
2146,Murder! (1930),0021165
2147,"Manxman, The (1929)",0020142
2148,Blackmail (1929),0019702
2149,Champagne (1928),0018756
2150,"Farmer's Wife, The (1928)",0018876
2151,Downhill (1927),0017825
2152,Easy Virtue (1927),0017843
2153,"Ring, The (1927)",0018328
2154,"Lodger, The (1926)",0017075
2155,"Mountain Eagle, The (1926)",0016127
2156,"Pleasure Garden, The (1925)",0016230
2157,Always Tell Your Wife (1923),0818899
2158,Rounders (1998),0128442
2159,Cube (1997),0123755
2160,Digging to China (1998),0118980
2161,Let's Talk About Sex (1998),0165857
2162,One Man's Hero (1999),0120775
2163,Simon Birch (1998),0124879
2164,Without Limits (1998),0119934
2165,Seven Beauties (Pasqualino Settebellezze) (1976),0075040
2166,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),0073817
2167,My Bodyguard (1980),0081207
2168,Class (1983),0085346
2169,"Grandview, U.S.A. (1984)",0087359
2170,Broadcast News (1987),0092699
2171,"Allnighter, The (1987)",0092537
2172,Working Girl (1988),0096463
2173,Stars and Bars (1988),0096166
2174,Married to the Mob (1988),0095593
2175,Say Anything... (1989),0098258
2176,My Blue Heaven (1990),0100212
2177,Men Don't Leave (1990),0100134
2178,"Cabinet of Dr. Ramirez, The (1991)",0101530
2179,Hero (1992),0104412
2180,Toys (1992),0105629
2181,Choices (1981),0082172
2182,Young Doctors in Love (1982),0084938
2183,Parasite (1982),0084472
2184,No Small Affair (1984),0087810
2185,Master Ninja I (1984),0086756
2186,Blame It on Rio (1984),0086973
2187,Wisdom (1986),0092225
2188,One Crazy Summer (1986),0091680
2189,About Last Night... (1986),0090583
2190,"Seventh Sign, The (1988)",0096073
2191,We're No Angels (1989),0098625
2192,Nothing But Trouble (1991),0102558
2193,"Butcher's Wife, The (1991)",0101523
2194,Mortal Thoughts (1991),0102469
2195,"Few Good Men, A (1992)",0104257
2196,Indecent Proposal (1993),0107211
2197,"Century of Cinema, A (1994)",0109390
2198,Permanent Midnight (1998),0120788
2199,One True Thing (1998),0120776
2200,Rush Hour (1998),0120812
2201,Lilian's Story (1995),0113658
2202,Six-String Samurai (1998),0118736
2203,"Soldier's Daughter Never Cries, A (1998)",0120835
2204,Somewhere in the City (1997),0120162
2205,Ronin (1998),0122690
2206,Urban Legend (1998),0146336
2207,Clay Pigeons (1998),0118863
2208,Monument Ave. (1998),0119802
2209,Pecker (1998),0126604
2210,"Sheltering Sky, The (1990)",0100594
2211,Bandit Queen (1994),0109206
2212,If.... (1968),0063850
2213,"Fiendish Plot of Dr. Fu Manchu, The (1980)",0080731
2214,Them! (1954),0047573
2215,"Thing, The (1982)",0084787
2216,"Player, The (1992)",0105151
2217,Stardust Memories (1980),0081554
2218,Edward Scissorhands (1990),0099487
2219,Overnight Delivery (1996),0117276
2220,Shadrach (1998),0144604
2221,Antz (1998),0120587
2222,"Impostors, The (1998)",0120823
2223,"Night at the Roxbury, A (1998)",0120770
2224,What Dreams May Come (1998),0120889
2225,Strangeland (1998),0124102
2226,"Battle of the Sexes, The (1959)",0052607
2227,"Producers, The (1968)",0063462
2228,History of the World: Part I (1981),0082517
2229,My Cousin Vinny (1992),0104952
2230,Nashville (1975),0073440
2231,Love Is the Devil (1998),0119577
2232,Slam (1998),0139615
2233,Holy Man (1998),0120701
2234,One Tough Cop (1998),0122642
2235,Detroit 9000 (1973),0069966
2236,"Inheritors, The (Die Siebtelbauern) (1998)",0141824
2237,"Mighty, The (1998)",0119670
2238,2010 (1984),0086837
2239,Children of a Lesser God (1986),0090830
2240,"Elephant Man, The (1980)",0080678
2241,Beloved (1998),0120603
2242,Bride of Chucky (1998),0144120
2243,Practical Magic (1998),0120791
2244,"Alarmist, The (1997)",0119534
2245,Happiness (1998),0147612
2246,Reach the Rock (1997),0119986
2247,Apt Pupil (1998),0118636
2248,Pleasantville (1998),0120789
2249,Soldier (1998),0120157
2250,"Cruise, The (1998)",0150230
2251,Life Is Beautiful (La Vita è bella) (1997),0118799
2252,Orgazmo (1997),0124819
2253,Shattered Image (1998),0143874
2254,Tales from the Darkside: The Movie (1990),0100740
2255,Vampires (1998),0120877
2256,American History X (1998),0120586
2257,Hands on a Hard Body (1996),0116481
2258,Living Out Loud (1998),0120722
2259,Belly (1998),0158493
2260,Gods and Monsters (1998),0120684
2261,"Siege, The (1998)",0133952
2262,"Waterboy, The (1998)",0120484
2263,Elizabeth (1998),0127536
2264,Velvet Goldmine (1998),0120879
2265,I Still Know What You Did Last Summer (1998),0130018
2266,I'll Be Home For Christmas (1998),0155753
2267,Meet Joe Black (1998),0119643
2268,Dancing at Lughnasa (1998),0120643
2269,Hard Core Logo (1996),0116488
2270,"Naked Man, The (1998)",0120767
2271,Runaway Train (1985),0089941
2272,Desert Bloom (1986),0090934
2273,"Stepford Wives, The (1975)",0073747
2274,"Pope of Greenwich Village, The (1984)",0087932
2275,Sid and Nancy (1986),0091954
2276,Mona Lisa (1986),0091538
2277,Heart Condition (1990),0099750
2278,Nights of Cabiria (Le Notti di Cabiria) (1957),0050783
2279,"Big Chill, The (1983)",0085244
2280,Enemy of the State (1998),0120660
2281,"Rugrats Movie, The (1998)",0134067
2282,"Bug's Life, A (1998)",0120623
2283,Celebrity (1998),0120533
2284,Central Station (Central do Brasil) (1998),0140888
2285,Savior (1998),0120070
2286,Waking Ned Devine (1998),0166396
2287,"Celebration, The (Festen) (1998)",0154420
2288,Pink Flamingos (1972),0069089
2289,Glen or Glenda (1953),0045826
2290,Godzilla (Gojira) (1954),0047034
2291,Godzilla (Gojira) (1984),9015178
2292,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),0056142
2293,King Kong (1933),0024216
2294,King Kong (1976),0074751
2295,King Kong Lives (1986),0091344
2296,Desperately Seeking Susan (1985),0089017
2297,"Emerald Forest, The (1985)",0089087
2298,Fletch (1985),0089155
2299,Fletch Lives (1989),0097366
2300,Red Sonja (1985),0089893
2301,Gung Ho (1986),0091159
2302,"Money Pit, The (1986)",0091541
2303,"View to a Kill, A (1985)",0090264
2304,Lifeforce (1985),0089489
2305,Police Academy (1984),0087928
2306,Police Academy 2: Their First Assignment (1985),0089822
2307,Police Academy 3: Back in Training (1986),0091777
2308,Police Academy 4: Citizens on Patrol (1987),0093756
2309,Police Academy 5: Assignment: Miami Beach (1988),0095882
2310,Police Academy 6: City Under Siege (1989),0098105
2311,Babe: Pig in the City (1998),0120595
2312,Home Fries (1998),0119304
2313,Jerry Springer: Ringmaster (1998),0165494
2314,Very Bad Things (1998),0124198
2315,Steam: The Turkish Bath (Hamam) (1997),0119248
2316,Psycho (1998),0155975
2317,Little Voice (1998),0147004
2318,"Simple Plan, A (1998)",0120324
2319,Jack Frost (1998),0141109
2320,Star Trek: Insurrection (1998),0120844
2321,"Prince of Egypt, The (1998)",0120794
2322,Rushmore (1998),0128445
2323,Shakespeare in Love (1998),0138097
2324,Mass Appeal (1984),0087688
2325,Miracle on 34th Street (1947),0039628
2326,Santa Claus: The Movie (1985),0089961
2327,Prancer (1989),0098115
2328,Pale Rider (1985),0089767
2329,Rambo: First Blood Part II (1985),0089880
2330,First Blood (1982),0083944
2331,Rambo III (1988),0095956
2332,"Jewel of the Nile, The (1985)",0089370
2333,Romancing the Stone (1984),0088011
2334,Cocoon (1985),0088933
2335,Cocoon: The Return (1988),0094890
2336,Rocky II (1979),0079817
2337,Rocky III (1982),0084602
2338,Rocky IV (1985),0089927
2339,Rocky V (1990),0100507
2340,Clue (1985),0088930
2341,Young Sherlock Holmes (1985),0090357
2342,Violets Are Blue... (1986),0092173
2343,Back to School (1986),0090685
2344,Heartburn (1986),0091188
2345,Nothing in Common (1986),0091653
2346,Extremities (1986),0091024
2347,"Karate Kid, The (1984)",0087538
2348,"Karate Kid, Part II, The (1986)",0091326
2349,"Karate Kid III, The (1989)",0097647
2350,Christmas Vacation (1989),0097958
2351,You've Got Mail (1998),0128853
2352,"General, The (1998)",0120706
2353,"Theory of Flight, The (1998)",0120861
2354,"Thin Red Line, The (1998)",0120863
2355,"Faculty, The (1998)",0133751
2356,Mighty Joe Young (1998),0120751
2357,Mighty Joe Young (1949),0041650
2358,Patch Adams (1998),0129290
2359,Stepmom (1998),0120686
2360,"Civil Action, A (1998)",0120633
2361,Down in the Delta (1998),0142231
2362,Hurlyburly (1998),0119336
2363,Tea with Mussolini (1999),0120857
2364,Wilde (1997),0120514
2365,Outside Ozona (1998),0144546
2366,Affliction (1997),0118564
2367,Another Day in Paradise (1998),0127722
2368,"Hi-Lo Country, The (1998)",0120699
2369,Hilary and Jackie (1998),0150915
2370,Playing by Heart (1998),0145734
2371,24 7: Twenty Four Seven (1997),0120391
2372,At First Sight (1999),0132512
2373,In Dreams (1999),0120710
2374,Varsity Blues (1999),0139699
2375,Virus (1999),0120458
2376,"Garbage Pail Kids Movie, The (1987)",0093072
2377,Howard the Duck (1986),0091225
2378,"Gate, The (1987)",0093075
2379,"Gate II: Trespassers, The (1990)",0099636
2380,"Boy Who Could Fly, The (1986)",0090768
2381,"Fly, The (1958)",0051622
2382,"Fly, The (1986)",0091064
2383,"Fly II, The (1989)",0097368
2384,Running Scared (1986),0091875
2385,Armed and Dangerous (1986),0090660
2386,"Texas Chainsaw Massacre, The (1974)",0072271
2387,"Texas Chainsaw Massacre 2, The (1986)",0092076
2388,Leatherface: Texas Chainsaw Massacre III (1990),0099994
2389,"Return of the Texas Chainsaw Massacre, The (1994)",0110978
2390,Ruthless People (1986),0091877
2391,Trick or Treat (1986),0092112
2392,Deadly Friend (1986),0090917
2393,Belizaire the Cajun (1986),0090710
2394,"Name of the Rose, The (1986)",0091605
2395,Jumpin' Jack Flash (1986),0091306
2396,Peggy Sue Got Married (1986),0091738
2397,Crocodile Dundee (1986),0090555
2398,Crocodile Dundee II (1988),0092493
2399,Tough Guys (1986),0092105
2400,Soul Man (1986),0091991
2401,"Color of Money, The (1986)",0090863
2402,52 Pick-Up (1986),0090567
2403,Heartbreak Ridge (1986),0091187
2404,Firewalker (1986),0091055
2405,Three Amigos! (1986),0092086
2406,Gloria (1999),0120683
2407,Dry Cleaning (Nettoyage à sec) (1997),0119773
2408,My Name Is Joe (1998),0151691
2409,Still Crazy (1998),0149151
2410,"Day of the Beast, The (El Día de la bestia) (1995)",0112922
2411,Tinseltown (1998),0120095
2412,She's All That (1999),0160862
2413,24-hour Woman (1998),0138279
2414,"Blood, Guts, Bullets and Octane (1998)",0163984
2415,Peeping Tom (1960),0054167
2416,Spanish Fly (1998),0152548
2417,Payback (1999),0120784
2418,Simply Irresistible (1999),0145893
2419,20 Dates (1998),0138987
2420,"Harmonists, The (1997)",0128133
2421,"Last Days, The (1998)",0174852
2422,"Fantastic Planet, The (La Planète sauvage) (1973)",0070544
2423,Blast from the Past (1999),0124298
2424,Message in a Bottle (1999),0139462
2425,My Favorite Martian (1999),0120764
2426,God Said 'Ha!' (1998),0119207
2427,Jawbreaker (1999),0155776
2428,October Sky (1999),0132477
2429,Office Space (1999),0151804
2430,"Apple, The (Sib) (1998)",0156901
2431,200 Cigarettes (1999),0137338
2432,8MM (1999),0134273
2433,"Other Sister, The (1999)",0123209
2434,Breakfast of Champions (1999),0120618
2435,"Breaks, The (1999)",0181322
2436,Eight Days a Week (1997),0119054
2437,Just the Ticket (1999),0134948
2438,"Long Goodbye, The (1973)",0070334
2439,"Ballad of Narayama, The (Narayama Bushiko) (1982)",0084390
2440,Pet Sematary (1989),0098084
2441,Pet Sematary II (1992),0105128
2442,Children of the Corn II: The Final Sacrifice (1993),0106557
2443,Children of the Corn III (1994),0109415
2444,Christine (1983),0085333
2445,Night Shift (1982),0084412
2446,House on Haunted Hill (1958),0051744
2447,Airport (1970),0065377
2448,Airport 1975 (1974),0071110
2449,Airport '77 (1977),0075648
2450,Rollercoaster (1977),0076636
2451,"Towering Inferno, The (1974)",0072308
2452,Alligator (1980),0080354
2453,Meteor (1979),0079550
2454,Westworld (1973),0070909
2455,Logan's Run (1976),0074812
2456,Planet of the Apes (1968),0063442
2457,Beneath the Planet of the Apes (1970),0065462
2458,Battle for the Planet of the Apes (1973),0069768
2459,Conquest of the Planet of the Apes (1972),0068408
2460,Escape from the Planet of the Apes (1971),0067065
2461,Avalanche (1978),0077189
2462,Earthquake (1974),0071455
2463,"Concorde: Airport '79, The (1979)",0078740
2464,Beyond the Poseidon Adventure (1979),0078856
2465,Dancemaker (1998),0175550
2466,Analyze This (1999),0122933
2467,"Corruptor, The (1999)",0142192
2468,Cruel Intentions (1999),0139134
2469,"Lock, Stock & Two Smoking Barrels (1998)",0120735
2470,Six Ways to Sunday (1997),0127288
2471,"School of Flesh, The (L' École de la chair) (1998)",0157208
2472,Relax... It's Just Sex (1998),0159696
2473,"Deep End of the Ocean, The (1999)",0120646
2474,Harvest (1998),0125778
2475,"Rage: Carrie 2, The (1999)",0144814
2476,Wing Commander (1999),0131646
2477,"Haunting, The (1963)",0057129
2478,Dead Ringers (1988),0094964
2479,My Boyfriend's Back (1993),0107626
2480,Village of the Damned (1960),0054443
2481,Children of the Damned (1963),0056931
2482,Baby Geniuses (1999),0118665
2483,Telling You (1998),0120859
2484,I Stand Alone (Seul contre tous) (1998),0157016
2485,Forces of Nature (1999),0141098
2486,"King and I, The (1999)",0160429
2487,Ravenous (1999),0129332
2488,True Crime (1999),0139668
2489,Bandits (1997),0118682
2490,Beauty (1998),0171092
2491,"Empty Mirror, The (1999)",0116192
2492,"King and I, The (1956)",0049408
2493,Doug's 1st Movie (1999),0187819
2494,EDtv (1999),0131369
2495,"Mod Squad, The (1999)",0120757
2496,Among Giants (1998),0122906
2497,"Walk on the Moon, A (1999)",0120613
2498,"Matrix, The (1999)",0133093
2499,10 Things I Hate About You (1999),0147800
2500,Tango (1998),0120274
2501,"Out-of-Towners, The (1999)",0129280
2502,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",0120449
2503,"Love, etc. (1996)",0116932
2504,Metroland (1997),0119665
2505,"Sticky Fingers of Time, The (1997)",0127302
2506,Following (1998),0154506
2507,Go (1999),0139239
2508,Never Been Kissed (1999),0151738
2509,Twin Dragons (Shuang long hui) (1992),0105399
2510,Cookie's Fortune (1999),0126250
2511,Foolish (1999),0166195
2512,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",0133363
2513,"Goodbye, Lover (1999)",0119219
2514,Life (1999),0123964
2515,Clubland (1998),0127489
2516,Friends & Lovers (1999),0143261
2517,Hideous Kinky (1998),0136244
2518,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),0123923
2519,"Joyriders, The (1999)",0139394
2520,"Monster, The (Il Mostro) (1994)",0110570
2521,Open Your Eyes (Abre los ojos) (1997),0125659
2522,Photographer (Fotoamator) (1998),0188996
2523,SLC Punk! (1998),0133189
2524,Lost & Found (1999),0120836
2525,Pushing Tin (1999),0120797
2526,Election (1999),0126886
2527,eXistenZ (1999),0120907
2528,"Little Bit of Soul, A (1998)",0119546
2529,Mighty Peking Man (Hsing hsing wang) (1977),0076164
2530,Nô (1998),0128370
2531,Let it Come Down: The Life of Paul Bowles (1998),0168950
2532,Entrapment (1999),0137494
2533,Idle Hands (1999),0138510
2534,Get Real (1998),0162973
2535,Heaven (1998),0120697
2536,"King of Masks, The (Bian Lian) (1996)",0115669
2537,Three Seasons (1999),0138874
2538,"Winslow Boy, The (1998)",0155388
2539,Mildred Pierce (1945),0037913
2540,Night of the Comet (1984),0087799
2541,Chopping Mall (a.k.a. Killbots) (1986),0090837
2542,My Science Project (1985),0089652
2543,Dick Tracy (1990),0099422
2544,"Mummy, The (1999)",0120616
2545,"Castle, The (1997)",0118826
2546,Mascara (1999),0188052
2547,This Is My Father (1998),0120865
2548,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),0115005
2549,"Midsummer Night's Dream, A (1999)",0140379
2550,Trippin' (1999),0160298
2551,After Life (1998),0165078
2552,Black Mask (Hak hap) (1996),0115693
2553,Edge of Seventeen (1998),0138414
2554,Endurance (1998),0120659
2555,Star Wars: Episode I - The Phantom Menace (1999),0120915
2556,"Love Letter, The (1999)",0166252
2557,Besieged (L' Assedio) (1998),0149723
2558,Frogs for Snakes (1998),0120680
2559,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",0059643
2560,"Mummy, The (1932)",0023245
2561,"Mummy, The (1959)",0053085
2562,"Mummy's Curse, The (1944)",0037098
2563,"Mummy's Ghost, The (1944)",0037099
2564,"Mummy's Hand, The (1940)",0032818
2565,"Mummy's Tomb, The (1942)",0035096
2566,Mommie Dearest (1981),0082766
2567,Superman (1978),0078346
2568,Superman II (1980),0081573
2569,Superman III (1983),0086393
2570,Superman IV: The Quest for Peace (1987),0094074
2571,Dracula (1931),0021814
2572,Dracula (1958),0051554
2573,House of Dracula (1945),0037793
2574,House of Frankenstein (1944),0036931
2575,Frankenstein (1931),0021884
2576,Son of Frankenstein (1939),0031951
2577,"Ghost of Frankenstein, The (1942)",0034786
2578,Frankenstein Meets the Wolf Man (1943),0035899
2579,"Curse of Frankenstein, The (1957)",0050280
2580,Son of Dracula (1943),0036376
2581,"Wolf Man, The (1941)",0034398
2582,Howling II: Your Sister Is a Werewolf (1985),0089308
2583,Tarantula (1955),0048696
2584,"Rocky Horror Picture Show, The (1975)",0073629
2585,"Flying Saucer, The (1950)",0042469
2586,It Came from Hollywood (1982),0084156
2587,"Thing From Another World, The (1951)",0044121
2588,It Came from Outer Space (1953),0045920
2589,"War of the Worlds, The (1953)",0046534
2590,It Came from Beneath the Sea (1955),0048215
2591,Invasion of the Body Snatchers (1956),0049366
2592,Earth Vs. the Flying Saucers (1956),0049169
2593,It Conquered the World (1956),0049370
2594,"Mole People, The (1956)",0049516
2595,Swamp Thing (1982),0084745
2596,Pork Chop Hill (1959),0053183
2597,"Run Silent, Run Deep (1958)",0052151
2598,Notting Hill (1999),0125439
2599,"Thirteenth Floor, The (1999)",0139809
2600,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),0156794
2601,"Loss of Sexual Innocence, The (1999)",0126859
2602,Twice Upon a Yesterday (1998),0138590
2603,Instinct (1999),0128278
2604,Buena Vista Social Club (1999),0186508
2605,Desert Blue (1999),0126261
2606,Finding North (1999),0124555
2607,Floating (1997),0139216
2608,Free Enterprise (1998),0141105
2609,Limbo (1999),0164085
2610,Austin Powers: The Spy Who Shagged Me (1999),0145660
2611,Taxman (1999),0138862
2612,"Red Dwarf, The (Le Nain rouge) (1998)",0156820
2613,"Red Violin, The (Le Violon rouge) (1998)",0120802
2614,Tarzan (1999),0120855
2615,"General's Daughter, The (1999)",0144214
2616,Get Bruce (1999),0184510
2617,"Ideal Husband, An (1999)",0122541
2618,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",0120731
2619,Run Lola Run (Lola rennt) (1998),0130827
2620,Trekkies (1997),0120370
2621,Big Daddy (1999),0142342
2622,"Dinner Game, The (Le Dîner de cons) (1998)",0119038
2623,My Son the Fanatic (1998),0119743
2624,Zone 39 (1997),0120554
2625,Arachnophobia (1990),0099052
2626,"South Park: Bigger, Longer and Uncut (1999)",0158983
2627,Wild Wild West (1999),0120891
2628,Summer of Sam (1999),0162677
2629,Broken Vessels (1998),0149964
2630,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",0101318
2631,"Late August, Early September (Fin août, début septembre) (1998)",0167925
2632,American Pie (1999),0163651
2633,Arlington Road (1999),0137363
2634,"Autumn Tale, An (Conte d'automne) (1998)",0137439
2635,Muppets From Space (1999),0158811
2636,"Blair Witch Project, The (1999)",0185937
2637,My Life So Far (1999),0120899
2638,Eyes Wide Shut (1999),0120663
2639,Lake Placid (1999),0139414
2640,"Wood, The (1999)",0161100
2641,"Velocity of Gary, The (1998)",0120878
2642,Ghostbusters (1984),0087332
2643,Ghostbusters II (1989),0097428
2644,Drop Dead Gorgeous (1999),0157503
2645,"Haunting, The (1999)",0171363
2646,Inspector Gadget (1999),0141369
2647,Trick (1999),0162710
2648,Deep Blue Sea (1999),0149261
2649,Mystery Men (1999),0132347
2650,Runaway Bride (1999),0163187
2651,Twin Falls Idaho (1999),0162830
2652,"Killing, The (1956)",0049406
2653,Killer's Kiss (1955),0048254
2654,Spartacus (1960),0054331
2655,Lolita (1962),0056193
2656,Barry Lyndon (1975),0072684
2657,"400 Blows, The (Les Quatre cents coups) (1959)",0053198
2658,Jules and Jim (Jules et Jim) (1961),0055032
2659,Vibes (1988),0096378
2660,"Mosquito Coast, The (1986)",0091557
2661,"Golden Child, The (1986)",0091129
2662,Brighton Beach Memoirs (1986),0090774
2663,Assassination (1987),0092585
2664,Crimes of the Heart (1986),0090886
2665,"Color Purple, The (1985)",0088939
2666,"Kindred, The (1986)",0091343
2667,No Mercy (1986),0091637
2668,Ménage (Tenue de soirée) (1986),0092068
2669,Native Son (1986),0091613
2670,Otello (1986),0091699
2671,"Mission, The (1986)",0091530
2672,Little Shop of Horrors (1986),0091419
2673,"Little Shop of Horrors, The (1960)",0054033
2674,Allan Quartermain and the Lost City of Gold (1987),0092534
2675,"Morning After, The (1986)",0091554
2676,Radio Days (1987),0093818
2677,From the Hip (1987),0093051
2678,Outrageous Fortune (1987),0093690
2679,"Bedroom Window, The (1987)",0092627
2680,Deadtime Stories (1987),0092850
2681,Light of Day (1987),0093415
2682,Wanted: Dead or Alive (1987),0094293
2683,Frances (1982),0083967
2684,Plenty (1985),0089816
2685,Dick (1999),0144168
2686,"Gambler, The (A Játékos) (1997)",0129111
2687,"Iron Giant, The (1999)",0129167
2688,"Sixth Sense, The (1999)",0167404
2689,"Thomas Crown Affair, The (1999)",0155267
2690,"Thomas Crown Affair, The (1968)",0063688
2691,"Acid House, The (1998)",0122515
2692,"Adventures of Sebastian Cole, The (1998)",0168449
2693,Illuminata (1998),0120709
2694,Stiff Upper Lips (1998),0120210
2695,"Yards, The (1999)",0138946
2696,Bowfinger (1999),0131325
2697,Brokedown Palace (1999),0120620
2698,Detroit Rock City (1999),0165710
2699,Alice and Martin (Alice et Martin) (1998),0176422
2700,Better Than Chocolate (1999),0168987
2701,Head On (1998),0138487
2702,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",0119614
2703,Cobra (1925),0015693
2704,Never Talk to Strangers (1995),0113965
2705,Heaven Can Wait (1978),0077663
2706,"Raven, The (1963)",0057449
2707,"Tingler, The (1959)",0053363
2708,Pit and the Pendulum (1961),0055304
2709,"Tomb of Ligeia, The (1965)",0059821
2710,"Masque of the Red Death, The (1964)",0058333
2711,Tales of Terror (1962),0056552
2712,Haunted Honeymoon (1986),0091178
2713,Cat's Eye (1985),0088889
2714,And Now for Something Completely Different (1971),0066765
2715,Damien: Omen II (1978),0077394
2716,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",0082377
2717,Airplane! (1980),0080339
2718,Airplane II: The Sequel (1982),0083530
2719,"American Werewolf in Paris, An (1997)",0118604
2720,European Vacation (1985),0089670
2721,Vacation (1983),0085995
2722,Funny Farm (1988),0095188
2723,Big (1988),0094737
2724,Problem Child (1990),0100419
2725,Problem Child 2 (1991),0102719
2726,Little Nemo: Adventures in Slumberland (1992),0104740
2727,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),0119843
2728,Tequila Sunrise (1988),0096244
2729,"Pelican Brief, The (1993)",0107798
2730,"Christmas Story, A (1983)",0085334
2731,Mickey Blue Eyes (1999),0130121
2732,Teaching Mrs. Tingle (1999),0133046
2733,Universal Soldier: The Return (1999),0176269
2734,Universal Soldier (1992),0105698
2735,Love Stinks (1999),0188863
2736,Perfect Blue (1997),0156887
2737,With Friends Like These... (1998),0119692
2738,In Too Deep (1999),0160401
2739,"Source, The (1999)",0181833
2740,"Bat, The (1959)",0052602
2741,Iron Eagle (1986),0091278
2742,Iron Eagle II (1988),0095382
2743,Aces: Iron Eagle III (1992),0103617
2744,Iron Eagle IV (1995),0113438
2745,Three Days of the Condor (1975),0073802
2746,Hamlet (1964),0058175
2747,Male and Female (1919),0010418
2748,Medicine Man (1992),0104839
2749,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",0010726
2750,On the Ropes (1999),0181733
2751,Rosie (1998),0163185
2752,"13th Warrior, The (1999)",0120657
2753,"Astronaut's Wife, The (1999)",0138304
2754,Dudley Do-Right (1999),0160236
2755,"Muse, The (1999)",0164108
2756,Cabaret Balkan (Bure Baruta) (1998),0169145
2757,"Dog of Flanders, A (1999)",0160216
2758,"Lost Son, The (1999)",0144286
2759,Lucie Aubrac (1997),0119586
2760,"Very Thought of You, The (1998)",0120747
2761,Chill Factor (1999),0163579
2762,Outside Providence (1999),0125971
2763,Bedrooms & Hallways (1998),0126810
2764,I Woke Up Early the Day I Died (1998),0125211
2765,West Beirut (West Beyrouth) (1998),0157183
2766,Stigmata (1999),0145531
2767,Stir of Echoes (1999),0164181
2768,Best Laid Plans (1999),0133412
2769,"Black Cat, White Cat (Crna macka, beli macor) (1998)",0118843
2770,"Minus Man, The (1999)",0151582
2771,White Boys (1999),0178988
2772,"Adventures of Milo and Otis, The (1986)",0097050
2773,Only Angels Have Wings (1939),0031762
2774,Othello (1952),0045251
2775,Queens Logic (1991),0102741
2776,Public Access (1993),0107895
2777,Saturn 3 (1979),0079285
2778,"Soldier's Story, A (1984)",0088146
2779,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",0076150
2780,Don't Look in the Basement! (1973),0069994
2781,Nightmares (1983),0086014
2782,I Saw What You Did (1965),0059297
2783,Yellow Submarine (1968),0063823
2784,American Beauty (1999),0169547
2785,Stop Making Sense (1984),0088178
2786,Blue Streak (1999),0181316
2787,For Love of the Game (1999),0126916
2788,Caligula (1980),0080491
2789,"Hard Day's Night, A (1964)",0058182
2790,Splendor (1999),0127296
2791,Sugar Town (1999),0173390
2792,"Buddy Holly Story, The (1978)",0077280
2793,Fright Night (1985),0089175
2794,Fright Night Part II (1989),0097390
2795,"Separation, The (La Séparation) (1994)",0111342
2796,Barefoot in the Park (1967),0061385
2797,Deliverance (1972),0068473
2798,Excalibur (1981),0082348
2799,Lulu on the Bridge (1998),0125879
2800,"Pajama Game, The (1957)",0050814
2801,Sommersby (1993),0108185
2802,Thumbelina (1994),0111419
2803,Tommy (1975),0073812
2804,Hell Night (1981),0082511
2805,Operation Condor (Feiying gaiwak) (1990),0099558
2806,Operation Condor 2 (Longxiong hudi) (1990),0091431
2807,Double Jeopardy (1999),0150377
2808,Jakob the Liar (1999),0120716
2809,Mumford (1999),0140397
2810,Dog Park (1998),0129884
2811,Guinevere (1999),0160338
2812,"Adventures of Elmo in Grouchland, The (1999)",0159421
2813,Simon Sez (1999),0168172
2814,Drive Me Crazy (1999),0164114
2815,"Mystery, Alaska (1999)",0134618
2816,Three Kings (1999),0120188
2817,"Happy, Texas (1999)",0162360
2818,New Rose Hotel (1998),0133122
2819,Plunkett & MaCleane (1999),0134033
2820,Romance (1999),0194314
2821,Napoleon and Samantha (1972),0068990
2822,Alvarez Kelly (1966),0060095
2823,And the Ship Sails On (E la nave va) (1984),0087188
2824,"Dark Half, The (1993)",0106664
2825,Gulliver's Travels (1939),0031397
2826,Monkey Shines (1988),0095652
2827,Phantasm (1979),0079714
2828,Psycho II (1983),0086154
2829,Psycho III (1986),0091799
2830,Rain (1932),0023369
2831,Sanjuro (1962),0056443
2832,Random Hearts (1999),0156934
2833,Superstar (1999),0167427
2834,Boys Don't Cry (1999),0171804
2835,"Five Wives, Three Secretaries and Me (1998)",0150574
2836,"Ennui, L' (1998)",0168740
2837,"Grandfather, The (El Abuelo) (1998)",0176415
2838,"Limey, The (1999)",0165854
2839,"Mating Habits of the Earthbound Human, The (1998)",0165874
2840,Molly (1999),0143746
