movie_id,title,imdbId,tmdbId
1958,Terms of Endearment (1983),0086425,11050
1959,Out of Africa (1985),0089755,606
1960,"Last Emperor, The (1987)",0093389,746
1961,Rain Man (1988),0095953,380
1962,Driving Miss Daisy (1989),0097239,403
1963,Take the Money and Run (1969),0065063,11485
1964,Klute (1971),0067309,466
1965,Repo Man (1984),0087995,13820
1966,Metropolitan (1990),0100142,15389
1967,Labyrinth (1986),0091369,13597
1968,"Breakfast Club, The (1985)",0088847,2108
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",0089686,10014
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0093629,10072
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",0095742,10131
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",0097981,10160
1973,Freddy's Dead: The Final Nightmare (1991),0101917,11284
1974,Friday the 13th (1980),0080761,4488
1975,Friday the 13th Part 2 (1981),0082418,9725
1976,Friday the 13th Part 3: 3D (1982),0083972,9728
1977,Friday the 13th: The Final Chapter (1984),0087298,9730
1978,Friday the 13th Part V: A New Beginning (1985),0089173,9731
1979,Friday the 13th Part VI: Jason Lives (1986),0091080,10225
1980,Friday the 13th Part VII: The New Blood (1988),0095179,10281
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),0097388,10283
1982,Halloween (1978),0077651,948
1983,Halloween II (1981),0082495,11281
1984,Halloween III: Season of the Witch (1983),0085636,10676
1985,Halloween 4: The Return of Michael Myers (1988),0095271,11357
1986,Halloween 5: The Revenge of Michael Myers (1989),0097474,11361
1987,Prom Night (1980),0081383,36599
1988,Hello Mary Lou: Prom Night II (1987),0093176,39929
1989,Prom Night III: The Last Kiss (1989),0098136,41828
1990,Prom Night IV: Deliver Us From Evil (1992),0105179,41769
1991,Child's Play (1988),0094862,10585
1992,Child's Play 2 (1990),0099253,11186
1993,Child's Play 3 (1992),0103956,11187
1994,Poltergeist (1982),0084516,609
1995,Poltergeist II: The Other Side (1986),0091778,11133
1996,Poltergeist III (1988),0095889,10306
1997,"Exorcist, The (1973)",0070047,9552
1998,Exorcist II: The Heretic (1977),0076009,11586
1999,"Exorcist III, The (1990)",0099528,11587
2000,Lethal Weapon (1987),0093409,941
2001,Lethal Weapon 2 (1989),0097733,942
2002,Lethal Weapon 3 (1992),0104714,943
2003,Gremlins (1984),0087363,927
2004,Gremlins 2: The New Batch (1990),0099700,928
2005,"Goonies, The (1985)",0089218,9340
2006,"Mask of Zorro, The (1998)",0120746,9342
2007,Polish Wedding (1998),0119910,38509
2008,"This World, Then the Fireworks (1996)",0117898,60033
2009,Soylent Green (1973),0070723,12101
2010,Metropolis (1926),0017136,19
2011,Back to the Future Part II (1989),0096874,165
2012,Back to the Future Part III (1990),0099088,196
2013,"Poseidon Adventure, The (1972)",0069113,551
2014,Freaky Friday (1977),0076054,16084
2015,"Absent Minded Professor, The (1961)",0054594,17984
2016,"Apple Dumpling Gang Rides Again, The (1979)",0078790,22328
2017,Babes in Toyland (1961),0054649,32611
2018,Bambi (1942),0034492,3170
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0047478,346
2020,Dangerous Liaisons (1988),0094947,859
2021,Dune (1984),0087182,841
2022,"Last Temptation of Christ, The (1988)",0095497,11051
2023,"Godfather: Part III, The (1990)",0099674,242
2024,"Rapture, The (1991)",0102757,1411
2025,Lolita (1997),0119558,9769
2026,Disturbing Behavior (1998),0134619,9424
2027,Mafia! (1998),0120741,9835
2028,Saving Private Ryan (1998),0120815,857
2029,Billy's Hollywood Screen Kiss (1997),0137386,17539
2030,East Palace West Palace (Dong gong xi gong) (1997),0119007,44322
2031,"$1,000,000 Duck (1971)",0066728,22777
2032,"Barefoot Executive, The (1971)",0066811,20173
2033,"Black Cauldron, The (1985)",0088814,10957
2034,"Black Hole, The (1979)",0078869,9570
2035,Blackbeard's Ghost (1968),0062737,16249
2036,Blank Check (1994),0109287,13962
2037,Candleshoe (1977),0075807,14612
2038,"Cat from Outer Space, The (1978)",0077305,19378
2039,Cheetah (1989),0097053,65157
2040,"Computer Wore Tennis Shoes, The (1970)",0065566,29228
2041,Condorman (1981),0082199,19379
2042,D2: The Mighty Ducks (1994),0109520,11164
2043,Darby O'Gill and the Little People (1959),0052722,18887
2044,"Devil and Max Devlin, The (1981)",0082263,40866
2045,"Far Off Place, A (1993)",0106868,24736
2046,Flight of the Navigator (1986),0091059,10122
2047,"Gnome-Mobile, The (1967)",0061715,24816
2048,"Great Mouse Detective, The (1986)",0091149,9994
2049,"Happiest Millionaire, The (1967)",0061749,25445
2050,Herbie Goes Bananas (1980),0080861,12129
2051,Herbie Goes to Monte Carlo (1977),0076137,14140
2052,Hocus Pocus (1993),0107120,10439
2053,"Honey, I Blew Up the Kid (1992)",0104437,11158
2054,"Honey, I Shrunk the Kids (1989)",0097523,9354
2055,Hot Lead and Cold Feet (1978),0077698,28736
2056,In Search of the Castaways (1962),0056095,34774
2057,"Incredible Journey, The (1963)",0057180,37969
2058,"Negotiator, The (1998)",0120768,9631
2059,"Parent Trap, The (1998)",0120783,9820
2060,BASEketball (1998),0131857,14013
2061,Full Tilt Boogie (1997),0119165,36606
2062,"Governess, The (1998)",0120687,96196
2063,Seventh Heaven (Le Septième ciel) (1997),0124115,98505
2064,Roger & Me (1989),0098213,1779
2065,"Purple Rose of Cairo, The (1985)",0089853,10849
2066,Out of the Past (1947),0039689,678
2067,Doctor Zhivago (1965),0059113,907
2068,Fanny and Alexander (1982),0083922,5961
2069,"Trip to Bountiful, The (1985)",0090203,47908
2070,Tender Mercies (1983),0086423,42121
2071,And the Band Played On (1993),0106273,2887
2072,"'burbs, The (1989)",0096734,11974
2073,Fandango (1985),0089126,20348
2074,"Night Porter, The (Il Portiere di notte) (1974)",0071910,26648
2075,Mephisto (1981),0082736,11911
2076,Blue Velvet (1986),0090756,793
2077,"Journey of Natty Gann, The (1985)",0089385,35144
2078,"Jungle Book, The (1967)",0061852,9325
2079,Kidnapped (1960),0053994,43037
2080,Lady and the Tramp (1955),0048280,10340
2081,"Little Mermaid, The (1989)",0097757,10144
2082,"Mighty Ducks, The (1992)",0104868,10414
2083,"Muppet Christmas Carol, The (1992)",0104940,10437
2084,Newsies (1992),0104990,15300
2085,101 Dalmatians (1961),0055254,12230
2086,One Magic Christmas (1985),0089731,13380
2087,Peter Pan (1953),0046183,10693
2088,Popeye (1980),0081353,11335
2089,"Rescuers Down Under, The (1990)",0100477,11135
2090,"Rescuers, The (1977)",0076618,11319
2091,Return from Witch Mountain (1978),0078158,14822
2092,"Return of Jafar, The (1993)",0107952,
2093,Return to Oz (1985),0089908,13155
2094,"Rocketeer, The (1991)",0102803,10249
2095,"Shaggy D.A., The (1976)",0075200,15943
2096,Sleeping Beauty (1959),0053285,10882
2097,Something Wicked This Way Comes (1983),0086336,24808
2098,Son of Flubber (1963),0057518,19762
2099,Song of the South (1946),0038969,13850
2100,Splash (1984),0088161,2619
2101,Squanto: A Warrior's Tale (1994),0111271,65158
2102,Steamboat Willie (1940),0019422,53565
2103,Tall Tale (1994),0111359,41841
2104,Tex (1982),0084783,27332
2105,Tron (1982),0084827,97
2106,Swing Kids (1993),0108265,10419
2107,Halloween: H20 (1998),0120694,11675
2108,L.A. Story (1991),0102250,2107
2109,"Jerk, The (1979)",0079367,6471
2110,Dead Men Don't Wear Plaid (1982),0083798,9442
2111,"Man with Two Brains, The (1983)",0085894,11591
2112,Grand Canyon (1991),0101969,13697
2113,Graveyard Shift (1990),0099697,19158
2114,"Outsiders, The (1983)",0086066,227
2115,Indiana Jones and the Temple of Doom (1984),0087469,87
2116,"Lord of the Rings, The (1978)",0077869,123
2117,Nineteen Eighty-Four (1984),0087803,9314
2118,"Dead Zone, The (1983)",0085407,11336
2119,Maximum Overdrive (1986),0091499,9980
2120,Needful Things (1993),0107665,10657
2121,Cujo (1983),0085382,10489
2122,Children of the Corn (1984),0087050,10823
2123,All Dogs Go to Heaven (1989),0096787,11497
2124,"Addams Family, The (1991)",0101272,2907
2125,Ever After: A Cinderella Story (1998),0120631,9454
2126,Snake Eyes (1998),0120832,8688
2127,"First Love, Last Rites (1997)",0128214,118452
2128,Safe Men (1998),0120813,16155
2129,"Saltmen of Tibet, The (1997)",0120056,48894
2130,Atlantic City (1980),0080388,23954
2131,Autumn Sonata (Höstsonaten ) (1978),0077711,12761
2132,Who's Afraid of Virginia Woolf? (1966),0061184,396
2133,Adventures in Babysitting (1987),0092513,14367
2134,Weird Science (1985),0090305,11814
2135,Doctor Dolittle (1967),0061584,16081
2136,"Nutty Professor, The (1963)",0057372,18331
2137,Charlotte's Web (1973),0070016,15171
2138,Watership Down (1978),0078480,11837
2139,"Secret of NIMH, The (1982)",0084649,11704
2140,"Dark Crystal, The (1982)",0083791,11639
2141,"American Tail, An (1986)",0090633,4978
2142,"American Tail: Fievel Goes West, An (1991)",0101329,10380
2143,Legend (1985),0089469,11976
2144,Sixteen Candles (1984),0088128,15144
2145,Pretty in Pink (1986),0091790,11522
2146,St. Elmo's Fire (1985),0090060,11557
2147,"Clan of the Cave Bear, The (1986)",0090848,13853
2148,House (1986),0091223,11415
2149,House II: The Second Story (1987),0093220,37530
2150,"Gods Must Be Crazy, The (1980)",0080801,8393
2151,"Gods Must Be Crazy II, The (1989)",0097443,11937
2152,Air Bud: Golden Receiver (1998),0140796,21661
2153,"Avengers, The (1998)",0118661,9320
2154,How Stella Got Her Groove Back (1998),0120703,33644
2155,"Slums of Beverly Hills, The (1998)",0120831,14662
2156,"Best Man, The (Il Testimone dello sposo) (1997)",0133413,125124
2157,"Chambermaid on the Titanic, The (1998)",0129923,115872
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",0116516,39930
2159,Henry: Portrait of a Serial Killer (1990),0099763,10692
2160,Rosemary's Baby (1968),0063522,805
2161,"NeverEnding Story, The (1984)",0088323,34584
2162,"NeverEnding Story II: The Next Chapter, The (1990)",0100240,34636
2163,Attack of the Killer Tomatoes! (1980),0080391,2182
2164,Surf Nazis Must Die (1987),0094077,28070
2165,Your Friends and Neighbors (1998),0119517,77469
2166,Return to Paradise (1998),0124595,10278
2167,Blade (1998),0120611,36647
2168,Dance with Me (1998),0120576,17915
2169,Dead Man on Campus (1998),0118301,14557
2170,Wrongfully Accused (1998),0120901,9417
2171,"Next Stop, Wonderland (1998)",0119778,41469
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",0120692,19381
2173,"Navigator: A Mediaeval Odyssey, The (1988)",0095709,34637
2174,Beetlejuice (1988),0094721,4011
2175,Déjà Vu (1997),0119033,161795
2176,Rope (1948),0040746,1580
2177,Family Plot (1976),0074512,5854
2178,Frenzy (1972),0068611,573
2179,Topaz (1969),0065112,2370
2180,Torn Curtain (1966),0061107,5780
2181,Marnie (1964),0058329,506
2182,"Wrong Man, The (1956)",0051207,22527
2183,"Man Who Knew Too Much, The (1956)",0049470,574
2184,"Trouble with Harry, The (1955)",0048750,11219
2185,I Confess (1953),0045897,30159
2186,Strangers on a Train (1951),0044079,845
2187,Stage Fright (1950),0042994,1978
2188,54 (1998),0120577,3682
2189,I Married A Strange Person (1997),0119346,51942
2190,Why Do Fools Fall In Love? (1998),0123324,46702
2191,"Merry War, A (1997)",0119453,54795
2192,See the Sea (Regarde la mer) (1997),0139564,46748
2193,Willow (1988),0096446,847
2194,"Untouchables, The (1987)",0094226,117
2195,Dirty Work (1998),0120654,14577
2196,Knock Off (1998),0120724,37498
2197,Firelight (1997),0119125,38621
2198,Modulations (1998),0139468,59138
2199,Phoenix (1998),0119892,28047
2200,Under Capricorn (1949),0042004,4175
2201,"Paradine Case, The (1947)",0039694,31667
2202,Lifeboat (1944),0037017,13321
2203,Shadow of a Doubt (1943),0036342,21734
2204,Saboteur (1942),0035279,31997
2205,Mr. & Mrs. Smith (1941),0033922,24197
2206,Suspicion (1941),0034248,11462
2207,Jamaica Inn (1939),0031505,31995
2208,"Lady Vanishes, The (1938)",0030341,940
2209,Young and Innocent (1937),0029811,2762
2210,Sabotage (1936),0028212,12684
2211,Secret Agent (1936),0028231,2761
2212,"Man Who Knew Too Much, The (1934)",0025452,8208
2213,Waltzes from Vienna (1933),0024747,52907
2214,Number Seventeen (1932),0023285,15007
2215,Rich and Strange (1932),0023395,36049
2216,"Skin Game, The (1931)",0022395,52748
2217,Elstree Calling (1930),0020852,75793
2218,Juno and Paycock (1930),0021015,47695
2219,Murder! (1930),0021165,31930
2220,"Manxman, The (1929)",0020142,20213
2221,Blackmail (1929),0019702,543
2222,Champagne (1928),0018756,36054
2223,"Farmer's Wife, The (1928)",0018876,143750
2224,Downhill (1927),0017825,52782
2225,Easy Virtue (1927),0017843,36055
2226,"Ring, The (1927)",0018328,36056
2227,"Lodger, The (1926)",0017075,2760
2228,"Mountain Eagle, The (1926)",0016127,
2229,"Pleasure Garden, The (1925)",0016230,64398
2230,Always Tell Your Wife (1923),0818899,
2231,Rounders (1998),0128442,10220
2232,Cube (1997),0123755,431
2233,Digging to China (1998),0118980,31641
2234,Let's Talk About Sex (1998),0165857,223318
2235,One Man's Hero (1999),0120775,69848
2236,Simon Birch (1998),0124879,22796
2237,Without Limits (1998),0119934,22256
2238,Seven Beauties (Pasqualino Settebellezze) (1976),0075040,37550
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),0073817,37916
2240,My Bodyguard (1980),0081207,21873
2241,Class (1983),0085346,21500
2242,"Grandview, U.S.A. (1984)",0087359,84116
2243,Broadcast News (1987),0092699,12626
2244,"Allnighter, The (1987)",0092537,37818
2245,Working Girl (1988),0096463,3525
2246,Stars and Bars (1988),0096166,129628
2247,Married to the Mob (1988),0095593,2321
2248,Say Anything... (1989),0098258,2028
2249,My Blue Heaven (1990),0100212,16384
2250,Men Don't Leave (1990),0100134,91217
2251,"Cabinet of Dr. Ramirez, The (1991)",0101530,77314
2252,Hero (1992),0104412,10699
2253,Toys (1992),0105629,11597
2254,Choices (1981),0082172,218624
2255,Young Doctors in Love (1982),0084938,47947
2256,Parasite (1982),0084472,48311
2257,No Small Affair (1984),0087810,44772
2258,Master Ninja I (1984),0086756,
2259,Blame It on Rio (1984),0086973,14347
2260,Wisdom (1986),0092225,41090
2261,One Crazy Summer (1986),0091680,18282
2262,About Last Night... (1986),0090583,18169
2263,"Seventh Sign, The (1988)",0096073,11082
2264,We're No Angels (1989),0098625,5971
2265,Nothing But Trouble (1991),0102558,11933
2266,"Butcher's Wife, The (1991)",0101523,20096
2267,Mortal Thoughts (1991),0102469,30815
2268,"Few Good Men, A (1992)",0104257,881
2269,Indecent Proposal (1993),0107211,4478
2270,"Century of Cinema, A (1994)",0109390,
2271,Permanent Midnight (1998),0120788,22318
2272,One True Thing (1998),0120776,53113
2273,Rush Hour (1998),0120812,2109
2274,Lilian's Story (1995),0113658,122289
2275,Six-String Samurai (1998),0118736,24746
2276,"Soldier's Daughter Never Cries, A (1998)",0120835,72987
2277,Somewhere in the City (1997),0120162,193103
2278,Ronin (1998),0122690,8195
2279,Urban Legend (1998),0146336,9877
2280,Clay Pigeons (1998),0118863,26618
2281,Monument Ave. (1998),0119802,21132
2282,Pecker (1998),0126604,11855
2283,"Sheltering Sky, The (1990)",0100594,24016
2284,Bandit Queen (1994),0109206,14785
2285,If.... (1968),0063850,14794
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",0080731,3486
2287,Them! (1954),0047573,11071
2288,"Thing, The (1982)",0084787,1091
2289,"Player, The (1992)",0105151,10403
2290,Stardust Memories (1980),0081554,11337
2291,Edward Scissorhands (1990),0099487,162
2292,Overnight Delivery (1996),0117276,25723
2293,Shadrach (1998),0144604,73351
2294,Antz (1998),0120587,8916
2295,"Impostors, The (1998)",0120823,28134
2296,"Night at the Roxbury, A (1998)",0120770,9429
2297,What Dreams May Come (1998),0120889,12159
2298,Strangeland (1998),0124102,27791
2299,"Battle of the Sexes, The (1959)",0052607,43106
2300,"Producers, The (1968)",0063462,30197
2301,History of the World: Part I (1981),0082517,10156
2302,My Cousin Vinny (1992),0104952,10377
2303,Nashville (1975),0073440,3121
2304,Love Is the Devil (1998),0119577,4975
2305,Slam (1998),0139615,37532
2306,Holy Man (1998),0120701,9713
2307,One Tough Cop (1998),0122642,134368
2308,Detroit 9000 (1973),0069966,85837
2309,"Inheritors, The (Die Siebtelbauern) (1998)",0141824,1039
2310,"Mighty, The (1998)",0119670,9821
2311,2010 (1984),0086837,4437
2312,Children of a Lesser God (1986),0090830,1890
2313,"Elephant Man, The (1980)",0080678,1955
2314,Beloved (1998),0120603,39437
2315,Bride of Chucky (1998),0144120,11932
2316,Practical Magic (1998),0120791,6435
2317,"Alarmist, The (1997)",0119534,108316
2318,Happiness (1998),0147612,10683
2319,Reach the Rock (1997),0119986,63709
2320,Apt Pupil (1998),0118636,9445
2321,Pleasantville (1998),0120789,2657
2322,Soldier (1998),0120157,9425
2323,"Cruise, The (1998)",0150230,32326
2324,Life Is Beautiful (La Vita è bella) (1997),0118799,637
2325,Orgazmo (1997),0124819,8675
2326,Shattered Image (1998),0143874,125762
2327,Tales from the Darkside: The Movie (1990),0100740,20701
2328,Vampires (1998),0120877,9945
2329,American History X (1998),0120586,73
2330,Hands on a Hard Body (1996),0116481,18603
2331,Living Out Loud (1998),0120722,46889
2332,Belly (1998),0158493,12888
2333,Gods and Monsters (1998),0120684,3033
2334,"Siege, The (1998)",0133952,9882
2335,"Waterboy, The (1998)",0120484,10663
2336,Elizabeth (1998),0127536,4518
2337,Velvet Goldmine (1998),0120879,1808
2338,I Still Know What You Did Last Summer (1998),0130018,3600
2339,I'll Be Home For Christmas (1998),0155753,17037
2340,Meet Joe Black (1998),0119643,297
2341,Dancing at Lughnasa (1998),0120643,5332
2342,Hard Core Logo (1996),0116488,21589
2343,"Naked Man, The (1998)",0120767,8336
2344,Runaway Train (1985),0089941,11893
2345,Desert Bloom (1986),0090934,123056
2346,"Stepford Wives, The (1975)",0073747,12223
2347,"Pope of Greenwich Village, The (1984)",0087932,32081
2348,Sid and Nancy (1986),0091954,14924
2349,Mona Lisa (1986),0091538,10002
2350,Heart Condition (1990),0099750,41817
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),0050783,19426
2352,"Big Chill, The (1983)",0085244,12560
2353,Enemy of the State (1998),0120660,9798
2354,"Rugrats Movie, The (1998)",0134067,14444
2355,"Bug's Life, A (1998)",0120623,9487
2356,Celebrity (1998),0120533,9466
2357,Central Station (Central do Brasil) (1998),0140888,666
2358,Savior (1998),0120070,2042
2359,Waking Ned Devine (1998),0166396,10162
2360,"Celebration, The (Festen) (1998)",0154420,309
2361,Pink Flamingos (1972),0069089,692
2362,Glen or Glenda (1953),0045826,24018
2363,Godzilla (Gojira) (1954),0047034,1678
2364,Godzilla (Gojira) (1984),9015178,421467
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),0056142,1680
2366,King Kong (1933),0024216,244
2367,King Kong (1976),0074751,10730
2368,King Kong Lives (1986),0091344,31947
2369,Desperately Seeking Susan (1985),0089017,8130
2370,"Emerald Forest, The (1985)",0089087,11532
2371,Fletch (1985),0089155,9749
2372,Fletch Lives (1989),0097366,14628
2373,Red Sonja (1985),0089893,9626
2374,Gung Ho (1986),0091159,13698
2375,"Money Pit, The (1986)",0091541,10466
2376,"View to a Kill, A (1985)",0090264,707
2377,Lifeforce (1985),0089489,11954
2378,Police Academy (1984),0087928,9336
2379,Police Academy 2: Their First Assignment (1985),0089822,10157
2380,Police Academy 3: Back in Training (1986),0091777,12118
2381,Police Academy 4: Citizens on Patrol (1987),0093756,10587
2382,Police Academy 5: Assignment: Miami Beach (1988),0095882,11825
2383,Police Academy 6: City Under Siege (1989),0098105,11895
2384,Babe: Pig in the City (1998),0120595,9447
2385,Home Fries (1998),0119304,12257
2386,Jerry Springer: Ringmaster (1998),0165494,37536
2387,Very Bad Things (1998),0124198,10029
2388,Steam: The Turkish Bath (Hamam) (1997),0119248,27104
2389,Psycho (1998),0155975,11252
2390,Little Voice (1998),0147004,8545
2391,"Simple Plan, A (1998)",0120324,10223
2392,Jack Frost (1998),0141109,9745
2393,Star Trek: Insurrection (1998),0120844,200
2394,"Prince of Egypt, The (1998)",0120794,9837
2395,Rushmore (1998),0128445,11545
2396,Shakespeare in Love (1998),0138097,1934
2397,Mass Appeal (1984),0087688,110643
2398,Miracle on 34th Street (1947),0039628,11881
2399,Santa Claus: The Movie (1985),0089961,13764
2400,Prancer (1989),0098115,24951
2401,Pale Rider (1985),0089767,8879
2402,Rambo: First Blood Part II (1985),0089880,1369
2403,First Blood (1982),0083944,1368
2404,Rambo III (1988),0095956,1370
2405,"Jewel of the Nile, The (1985)",0089370,10303
2406,Romancing the Stone (1984),0088011,9326
2407,Cocoon (1985),0088933,10328
2408,Cocoon: The Return (1988),0094890,11285
2409,Rocky II (1979),0079817,1367
2410,Rocky III (1982),0084602,1371
2411,Rocky IV (1985),0089927,1374
2412,Rocky V (1990),0100507,1375
2413,Clue (1985),0088930,15196
2414,Young Sherlock Holmes (1985),0090357,11904
2415,Violets Are Blue... (1986),0092173,215875
2416,Back to School (1986),0090685,15596
2417,Heartburn (1986),0091188,13818
2418,Nothing in Common (1986),0091653,29968
2419,Extremities (1986),0091024,44326
2420,"Karate Kid, The (1984)",0087538,1885
2421,"Karate Kid, Part II, The (1986)",0091326,8856
2422,"Karate Kid III, The (1989)",0097647,10495
2423,Christmas Vacation (1989),0097958,5825
2424,You've Got Mail (1998),0128853,9489
2425,"General, The (1998)",0120706,16885
2426,"Theory of Flight, The (1998)",0120861,76857
2427,"Thin Red Line, The (1998)",0120863,8741
2428,"Faculty, The (1998)",0133751,9276
2429,Mighty Joe Young (1998),0120751,9822
2430,Mighty Joe Young (1949),0041650,39314
2431,Patch Adams (1998),0129290,10312
2432,Stepmom (1998),0120686,9441
2433,"Civil Action, A (1998)",0120633,9422
2434,Down in the Delta (1998),0142231,125582
2435,Hurlyburly (1998),0119336,24525
2436,Tea with Mussolini (1999),0120857,10368
2437,Wilde (1997),0120514,11365
2438,Outside Ozona (1998),0144546,140897
2439,Affliction (1997),0118564,31662
2440,Another Day in Paradise (1998),0127722,36136
2441,"Hi-Lo Country, The (1998)",0120699,1363
2442,Hilary and Jackie (1998),0150915,46992
2443,Playing by Heart (1998),0145734,825
2444,24 7: Twenty Four Seven (1997),0120391,22913
2445,At First Sight (1999),0132512,15556
2446,In Dreams (1999),0120710,28902
2447,Varsity Blues (1999),0139699,14709
2448,Virus (1999),0120458,9423
2449,"Garbage Pail Kids Movie, The (1987)",0093072,14443
2450,Howard the Duck (1986),0091225,10658
2451,"Gate, The (1987)",0093075,6917
2452,"Gate II: Trespassers, The (1990)",0099636,40729
2453,"Boy Who Could Fly, The (1986)",0090768,24086
2454,"Fly, The (1958)",0051622,11815
2455,"Fly, The (1986)",0091064,9426
2456,"Fly II, The (1989)",0097368,10344
2457,Running Scared (1986),0091875,15698
2458,Armed and Dangerous (1986),0090660,2620
2459,"Texas Chainsaw Massacre, The (1974)",0072271,30497
2460,"Texas Chainsaw Massacre 2, The (1986)",0092076,16337
2461,Leatherface: Texas Chainsaw Massacre III (1990),0099994,25018
2462,"Return of the Texas Chainsaw Massacre, The (1994)",0110978,16780
2463,Ruthless People (1986),0091877,12151
2464,Trick or Treat (1986),0092112,25438
2465,Deadly Friend (1986),0090917,33278
2466,Belizaire the Cajun (1986),0090710,274253
2467,"Name of the Rose, The (1986)",0091605,192
2468,Jumpin' Jack Flash (1986),0091306,10945
2469,Peggy Sue Got Married (1986),0091738,10013
2470,Crocodile Dundee (1986),0090555,9671
2471,Crocodile Dundee II (1988),0092493,9396
2472,Tough Guys (1986),0092105,11038
2473,Soul Man (1986),0091991,12278
2474,"Color of Money, The (1986)",0090863,11873
2475,52 Pick-Up (1986),0090567,18588
2476,Heartbreak Ridge (1986),0091187,10015
2477,Firewalker (1986),0091055,12715
2478,Three Amigos! (1986),0092086,8388
2479,Gloria (1999),0120683,45712
2480,Dry Cleaning (Nettoyage à sec) (1997),0119773,6187
2481,My Name Is Joe (1998),0151691,8129
2482,Still Crazy (1998),0149151,1618
2483,"Day of the Beast, The (El Día de la bestia) (1995)",0112922,10722
2484,Tinseltown (1998),0120095,296543
2485,She's All That (1999),0160862,10314
2486,24-hour Woman (1998),0138279,125548
2487,"Blood, Guts, Bullets and Octane (1998)",0163984,47139
2488,Peeping Tom (1960),0054167,11167
2489,Spanish Fly (1998),0152548,170187
2490,Payback (1999),0120784,2112
2491,Simply Irresistible (1999),0145893,16172
2492,20 Dates (1998),0138987,111794
2493,"Harmonists, The (1997)",0128133,9524
2494,"Last Days, The (1998)",0174852,20595
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",0070544,16306
2496,Blast from the Past (1999),0124298,11622
2497,Message in a Bottle (1999),0139462,10207
2498,My Favorite Martian (1999),0120764,9849
2499,God Said 'Ha!' (1998),0119207,82865
2500,Jawbreaker (1999),0155776,18892
2501,October Sky (1999),0132477,13466
2502,Office Space (1999),0151804,1542
2503,"Apple, The (Sib) (1998)",0156901,43978
2504,200 Cigarettes (1999),0137338,15256
2505,8MM (1999),0134273,8224
2506,"Other Sister, The (1999)",0123209,18417
2507,Breakfast of Champions (1999),0120618,12479
2508,"Breaks, The (1999)",0181322,15031
2509,Eight Days a Week (1997),0119054,15209
2510,Just the Ticket (1999),0134948,26425
2511,"Long Goodbye, The (1973)",0070334,1847
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",0084390,42113
2513,Pet Sematary (1989),0098084,8913
2514,Pet Sematary II (1992),0105128,10906
2515,Children of the Corn II: The Final Sacrifice (1993),0106557,25748
2516,Children of the Corn III (1994),0109415,25749
2517,Christine (1983),0085333,8769
2518,Night Shift (1982),0084412,14742
2519,House on Haunted Hill (1958),0051744,15856
2520,Airport (1970),0065377,10671
2521,Airport 1975 (1974),0071110,27932
2522,Airport '77 (1977),0075648,7227
2523,Rollercoaster (1977),0076636,10670
2524,"Towering Inferno, The (1974)",0072308,5919
2525,Alligator (1980),0080354,33518
2526,Meteor (1979),0079550,40160
2527,Westworld (1973),0070909,2362
2528,Logan's Run (1976),0074812,10803
2529,Planet of the Apes (1968),0063442,871
2530,Beneath the Planet of the Apes (1970),0065462,1685
2531,Battle for the Planet of the Apes (1973),0069768,1705
2532,Conquest of the Planet of the Apes (1972),0068408,1688
2533,Escape from the Planet of the Apes (1971),0067065,1687
2534,Avalanche (1978),0077189,166680
2535,Earthquake (1974),0071455,11123
2536,"Concorde: Airport '79, The (1979)",0078740,29723
2537,Beyond the Poseidon Adventure (1979),0078856,31638
2538,Dancemaker (1998),0175550,113286
2539,Analyze This (1999),0122933,9535
2540,"Corruptor, The (1999)",0142192,9455
2541,Cruel Intentions (1999),0139134,796
2542,"Lock, Stock & Two Smoking Barrels (1998)",0120735,100
2543,Six Ways to Sunday (1997),0127288,47501
2544,"School of Flesh, The (L' École de la chair) (1998)",0157208,77936
2545,Relax... It's Just Sex (1998),0159696,84586
2546,"Deep End of the Ocean, The (1999)",0120646,30943
2547,Harvest (1998),0125778,107946
2548,"Rage: Carrie 2, The (1999)",0144814,7341
2549,Wing Commander (1999),0131646,10350
2550,"Haunting, The (1963)",0057129,11772
2551,Dead Ringers (1988),0094964,9540
2552,My Boyfriend's Back (1993),0107626,31503
2553,Village of the Damned (1960),0054443,11773
2554,Children of the Damned (1963),0056931,30202
2555,Baby Geniuses (1999),0118665,22345
2556,Telling You (1998),0120859,53685
2557,I Stand Alone (Seul contre tous) (1998),0157016,1567
2558,Forces of Nature (1999),0141098,1641
2559,"King and I, The (1999)",0160429,47288
2560,Ravenous (1999),0129332,10212
2561,True Crime (1999),0139668,10354
